131309,GOHANA,HARYANA,Y,Y,Y,Z4
132000,Panipat,HARYANA,N,N,Y,Z4
132001,Karnal,HARYANA,Y,Y,Y,Z4
132022,Karnal,HARYANA,Y,Y,Y,Z4
132023,Karnal,HARYANA,Y,Y,Y,Z4
132024,NISSING,HARYANA,Y,Y,N,Z4
132026,Kaithal,HARYANA,Y,Y,N,Z4
132036,NISSING,HARYANA,Y,Y,N,Z4
132037,Karnal,HARYANA,Y,Y,Y,Z4
132039,ASSANDH,HARYANA,Y,Y,N,Z4
132041,Karnal,HARYANA,Y,Y,Y,Z4
132054,Karnal,HARYANA,Y,Y,Y,Z4
132101,SAMALKHA,HARYANA,Y,Y,Y,Z4
132102,Panipat,HARYANA,Y,Y,Y,Z4
132103,Panipat,HARYANA,Y,Y,Y,Z4
132104,PANIPAT,HARYANA,N,Y,Y,Z4
132105,Panipat,HARYANA,Y,Y,Y,Z4
132106,Panipat,HARYANA,Y,Y,Y,Z4
132107,MADLAUDA HR,HARYANA,N,N,Y,Z4
132108,Panipat,HARYANA,Y,Y,Y,Z4
132110,Panipat,HARYANA,Y,Y,Y,Z4
132111,Karnal,HARYANA,Y,Y,Y,Z4
132113,MADLAUDA HR,HARYANA,N,N,Y,Z4
132115,SAMALKHA,HARYANA,Y,Y,N,Z4
132116,Karnal,HARYANA,Y,Y,Y,Z4
132117,Karnal,HARYANA,Y,Y,Y,Z4
132118,KURUKSHETRA,HARYANA,Y,Y,Y,Z4
132119,KURUKSHETRA,HARYANA,Y,Y,N,Z4
132122,SAMALKHA,HARYANA,Y,Y,N,Z4
132123,Karnal,HARYANA,Y,Y,N,Z4
132140,Panipat,HARYANA,Y,Y,Y,Z4
132151,Panipat,HARYANA,Y,Y,N,Z4
132152,Karnal,HARYANA,Y,Y,N,Z4
133001,AMBALA,HARYANA,Y,Y,Y,Z4
133003,AMBALA,HARYANA,Y,Y,N,Z4
133004,AMBALA,HARYANA,Y,Y,Y,Z4
133005,AMBALA,HARYANA,Y,Y,Y,Z4
133006,AMBALA,HARYANA,Y,Y,Y,Z4
133007,AMBALA,HARYANA,Y,Y,N,Z4
133021,AMBALA,HARYANA,Y,Y,N,Z4
133101,DHAKOLA,HARYANA,Y,Y,N,Z4
133102,DHAKOLA,HARYANA,Y,Y,N,Z4
133103,Yamunanagar,HARYANA,Y,Y,Y,Z4
133104,DHAKOLA,HARYANA,Y,Y,Y,Z4
133201,DOSARKA,HARYANA,Y,Y,Y,Z4
133202,DOSARKA,HARYANA,Y,Y,N,Z4
133203,DOSARKA,HARYANA,Y,Y,N,Z4
133204,SADHAURA,HARYANA,Y,Y,N,Z4
